"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"California,Colorado,Florida,Nevada,Washington,Wyoming","California,Colorado,Nevada,Oregon","Status Undefined","B0DR","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0DR","Apparently Secure (breeding), Apparently Secure (non-breeding)","1997-03-19","Grus canadensis tabida","https://services.itis.gov/?q=tsn:176179","Sandhill Crane (Greater)","Birds","Subspecies","Exact Match","Grus canadensis tabida , Grus canadensis tabida"
"Arkansas,Kentucky,Oklahoma","Arkansas,Kentucky,Missouri,Oklahoma",NA,NA,NA,NA,NA,"Toxolasma texasiense","https://services.itis.gov/?q=tsn:906954","Texas lilliput","Mollusks","Species","Exact Match","Toxolasma texasiensis, Toxolasma texasensis, Toxolasma texasiense"
"Arkansas","",NA,NA,NA,"Secure","1996-10-05","Micrurus tener","https://services.itis.gov/?q=tsn:683040","Texas Coralsnake","Reptiles","Species","Exact Match","Micrurus tener"
"Florida","",NA,NA,NA,NA,NA,"Gecarcinidae","https://services.itis.gov/?q=tsn:99126","land crabs","Crustaceans","Family","Exact Match","Gecarcinidae"
"Texas","",NA,NA,NA,"Critically Imperiled","2005-08-12","Ochrotrichia guadalupensis","https://services.itis.gov/?q=tsn:607187","A caddisfly","Insects","Species","Exact Match","Ochrotrichia guadalupensis "
"Connecticut,Florida,Nebraska,New York,Rhode Island","Rhode Island",NA,NA,NA,"Unranked","Unknown","Coccinella novemnotata","https://services.itis.gov/?q=tsn:692571","Nine-spotted Ladybird Beetle","Insects","Species","Exact Match","Coccinella novemnotata"
"Texas","",NA,NA,NA,"Vulnerable","Unknown","Euphorbia peplidion","https://services.itis.gov/?q=tsn:28116","low spurge","Plants","Species","Exact Match","Euphorbia peplidion"
"Tennessee","Virginia",NA,NA,NA,"Secure","2002-08-21","Caecidotea richardsonae","https://services.itis.gov/?q=tsn:92763","Tennessee Valley Cave Isopod","Crustaceans","Species","Exact Match","Caecidotea richardsonae"
"Delaware,Hawaii,Iowa,Kansas,Kentucky,Louisiana,Minnesota,Nevada,New Jersey,New York,North Dakota,Oklahoma,Rhode Island,South Carolina,Texas,Virginia,Wyoming","Arizona,Arkansas,Colorado,Florida,Hawaii,Idaho,Iowa,Kansas,Kentucky,Louisiana,Minnesota,Mississippi,Nevada,New Jersey,New Mexico,New York,North Dakota,Ohio,Oklahoma,South Carolina,Texas,Washington,Wyoming",NA,NA,NA,"Secure (breeding), Secure (non-breeding)","1997-03-19","Anas acuta","https://services.itis.gov/?q=tsn:175074","Northern Pintail","Birds","Species","Exact Match","Anas acuta , Anas acuta"
"West Virginia","West Virginia","Species of Concern","I0M2","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0M2","Critically Imperiled","2002-08-21","Pseudosinella certa","https://services.itis.gov/?q=tsn:99831","Gandy Creek Cave Springtail","Other Invertebrates","Species","Exact Match","Pseudosinella certa"
"South Carolina","North Carolina,South Carolina",NA,NA,NA,"Imperiled","1998-10-24","Elliptio folliculata","https://services.itis.gov/?q=tsn:79979","pod lance","Mollusks","Species","Exact Match","Elliptio folliculate, Elliptio folliculata"
"Florida","",NA,NA,NA,"Unranked","Unknown","Gorgonia flabellum","https://services.itis.gov/?q=tsn:52270","Venus sea fan","Other Invertebrates","Species","Exact Match","Gorgonia flabellum"
"Texas","",NA,NA,NA,"Unranked","Unknown","Conocephalus resacensis","https://services.itis.gov/?q=tsn:658100","Brownsville meadow katydid","Insects","Species","Exact Match","Conocephalus resacensis"
"Arkansas,Oklahoma","Arkansas,Missouri,Oklahoma","Resolved Taxon","K017","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K017","Apparently Secure","2002-08-21","Stygobromus ozarkensis","https://services.itis.gov/?q=tsn:93917","Ozark cave amphipod","Crustaceans","Species","Exact Match","Stygobromus ozarkensis"
"Texas","","Under Review in the Candidate or Petition Process","Q0VW","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0VW","Critically Imperiled","Unknown","Genistidium dumosum","https://services.itis.gov/?q=tsn:26710","brushpea","Plants","Species","Exact Match","Genistidium dumosum"
"Connecticut,Delaware,District of Columbia,Florida,Georgia,Maine,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,South Carolina,Virginia","Connecticut,Delaware,District of Columbia,Georgia,Maine,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,Rhode Island,South Carolina,Virginia","Endangered","E00B","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E00B","Vulnerable","1996-12-05","Acipenser brevirostrum","https://services.itis.gov/?q=tsn:161069","shortnose sturgeon","Fish","Species","Exact Match","Acipenser brevirostrum , Acipenser brevirostrum"
"Louisiana","",NA,NA,NA,"Secure","Unknown","Kalmia latifolia","https://services.itis.gov/?q=tsn:23677","mountain laurel","Plants","Species","Exact Match","Kalmia latifolia"
"Texas","",NA,NA,NA,"Imperiled","Unknown","Hymenoxys vaseyi","https://services.itis.gov/?q=tsn:37789","Vasey's rubberweed","Plants","Species","Exact Match","Hymenoxys vaseyi"
"Virginia","Virginia",NA,NA,NA,"Critically Imperiled","1999-07-26","Ligidium elrodii scottensis","https://services.itis.gov/?q=tsn:93240","Scott County terrestrial cave isopod","Crustaceans","Subspecies","Exact Match","Ligidium elrodii scottensis"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Nemadus hornii","https://services.itis.gov/?q=tsn:933621","small carrion beetle","Insects","Species","Followed Accepted TSN","Nemadus horni"
"Maryland,Virginia","Illinois,Virginia",NA,NA,NA,"Unranked","Unknown","Euxoa immixta","https://services.itis.gov/?q=tsn:938711","Mixed dart","Insects","Species","Exact Match","Euxoa immixta, Euxoa immixta "
"Tennessee,Virginia,West Virginia","Tennessee,Virginia",NA,NA,NA,"Apparently Secure","2004-12-08","Mesomphix rugeli","https://services.itis.gov/?q=tsn:77186","wrinkled button","Mollusks","Species","Exact Match","Mesomphix rugeli"
"Maryland,New Jersey,Pennsylvania,Virginia,West Virginia","Maryland,Pennsylvania,Virginia,West Virginia",NA,NA,NA,"Apparently Secure","1998-10-30","Calopteryx amata","https://services.itis.gov/?q=tsn:102057","Superb Jewelwing","Insects","Species","Exact Match","Calopteryx amata"
"Florida,North Carolina","",NA,NA,NA,"Apparently Secure","2000-05-05","Tortopus puella","https://services.itis.gov/?q=tsn:609658","A Mayfly","Insects","Species","Exact Match","Tortopus puella"
"West Virginia","Nebraska",NA,NA,NA,"Secure","Unknown","Juncus scirpoides","https://services.itis.gov/?q=tsn:39312","needlepod rush","Plants","Species","Exact Match","Juncus scirpoides"
"Texas","Texas","Resolved Taxon","J01W","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J01W","Critically Imperiled","2002-08-21","Cicurina machete","https://services.itis.gov/?q=tsn:876190","no common name","Arachnids","Species","Exact Match","Cicurina machete, Cicurina machete (Gertsch)"
"Florida","Florida",NA,NA,NA,"Unranked","Unknown","Panopea bitruncata","https://services.itis.gov/?q=tsn:81778","Atlantic geoduck","Mollusks","Species","Exact Match","Panopea bitruncata"
"Mississippi","Alabama,Mississippi","Endangered","F013","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F013","Presumed Extirpated","2010-06-25","Pleurobema marshalli","https://services.itis.gov/?q=tsn:80103","flat pigtoe","Mollusks","Species","Exact Match","Pleurobema marshalli"
"Texas","",NA,NA,NA,"Unranked","Unknown","Festuca versuta","https://services.itis.gov/?q=tsn:40829","Texas fescue","Plants","Species","Exact Match","Festuca versuta"
"Texas","",NA,NA,NA,"Imperiled","Unknown","Xanthisma viscidum","https://services.itis.gov/?q=tsn:780551","sticky tansyaster","Plants","Species","Followed Accepted TSN","Machaeranthera viscida"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Hieracium scabrum","https://services.itis.gov/?q=tsn:37727","rough hawkweed","Plants","Species","Exact Match","Hieracium scabrum"
"North Carolina,South Carolina","North Carolina,South Carolina",NA,NA,NA,"Apparently Secure","1998-07-16","Villosa delumbis","https://services.itis.gov/?q=tsn:80207","eastern creekshell","Mollusks","Species","Exact Match","Villosa delumbris, Villosa delumbis"
"Alabama,Michigan,Pennsylvania","Michigan,New York,Pennsylvania",NA,NA,NA,"Secure","1999-12-21","Fontigens nickliniana","https://services.itis.gov/?q=tsn:70606","watercress snail","Mollusks","Species","Exact Match","Fontigens nickliniana"
"South Carolina,West Virginia","",NA,NA,NA,"Apparently Secure","Unknown","Heteranthera reniformis","https://services.itis.gov/?q=tsn:42616","kidneyleaf mudplantain","Plants","Species","Exact Match","Heteranthera reniformis"
"Virginia","Virginia",NA,NA,NA,"Vulnerable","2002-10-08","Triodopsis burchi","https://services.itis.gov/?q=tsn:77602","Pittsylvania threetooth","Mollusks","Species","Exact Match","Triodopsis burchi"
"Tennessee,West Virginia","",NA,NA,NA,"Unranked","Unknown","Geum aleppicum","https://services.itis.gov/?q=tsn:24647","yellow avens","Plants","Species","Exact Match","Geum aleppicum"
"North Carolina,Tennessee","Tennessee",NA,NA,NA,"Imperiled","2002-10-08","Glyphyalinia junaluskana","https://services.itis.gov/?q=tsn:77151","dark glyph","Mollusks","Species","Exact Match","Glyphyalinia junaluskana"
"Missouri","Missouri",NA,NA,NA,"Critically Imperiled","1999-09-14","Somatogyrus rosewateri","https://services.itis.gov/?q=tsn:568296","elk pebblesnail","Mollusks","Species","Exact Match","Somatogyrus rosewateri"
"Florida","Florida",NA,NA,NA,"Apparently Secure","1996-09-05","Mustela frenata olivacea","https://services.itis.gov/?q=tsn:727264","Southeastern Weasel","Mammals","Subspecies","Exact Match","Mustela frenata olivacea"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Brachydontium trichodes","https://services.itis.gov/?q=tsn:16945","Peak Moss","Plants","Species","Exact Match","Brachydontium trichodes"
"Missouri,South Carolina","Missouri,South Carolina",NA,NA,NA,"Secure","1996-02-19","Faxonella clypeata","https://services.itis.gov/?q=tsn:97417","ditch fencing crayfish","Crustaceans","Species","Exact Match","Faxonella clypeata"
"Alaska,Arizona,Connecticut,Delaware,Kentucky,Maryland,Nebraska,New Jersey,North Carolina,Pennsylvania,Rhode Island","Arizona,Connecticut,Delaware,Illinois,Kentucky,Maryland,Michigan,Nebraska,New Jersey,North Carolina,Ohio,Rhode Island,Tennessee",NA,NA,NA,"Secure (breeding), Secure (non-breeding)","1997-01-05","Passerculus sandwichensis","https://services.itis.gov/?q=tsn:179314","Savannah Sparrow","Birds","Species","Exact Match","Passerculus sandwichensis"
"Tennessee","",NA,NA,NA,"Secure","2002-08-21","Spelobia tenebrarum","https://services.itis.gov/?q=tsn:146122","Cave dung fly","Insects","Species","Exact Match","Spelobia tenebrarum"
"West Virginia","",NA,NA,NA,"Apparently Secure","2002-10-08","Lucilla scintilla","http://www.marinespecies.org/rest/AphiaRecordByAphiaID/875556","","Mollusks","Species","Exact Match","Lucilla scintilla"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Neanthes succinea","https://services.itis.gov/?q=tsn:65918","Common Southern Clamworm","Other Invertebrates","Species","Followed Accepted TSN","Nereis succinea"
"West Virginia","",NA,NA,NA,"Imperiled","Unknown","Boechera serotina","https://services.itis.gov/?q=tsn:823023","shale barren rockcress","Plants","Species","Followed Accepted TSN","Arabis serotina"
"Tennessee","",NA,NA,NA,"Vulnerable","2008-02-25","Nesticus barri","https://services.itis.gov/?q=tsn:862725","(a cave obligate spider)","Arachnids","Species","Exact Match","Nesticus barri"
"Florida","",NA,NA,NA,NA,NA,"Lestidae","https://services.itis.gov/?q=tsn:102058","spread-winged damselflies","Insects","Family","Exact Match","Lestidae"
"Alabama,Mississippi","Alabama,Mississippi","Endangered","F011","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F011","Possibly Extirpated","2010-08-05","Pleurobema curtum","https://services.itis.gov/?q=tsn:80096","black clubshell","Mollusks","Species","Exact Match","Pleurobema curtum"
"Alaska,California,Colorado,Connecticut,Delaware,Illinois,Indiana,Iowa,Kentucky,Maine,Maryland,Massachusetts,Michigan,Minnesota,Missouri,New Hampshire,New Jersey,New York,North Carolina,North Dakota,Ohio,Pennsylvania,Rhode Island,Tennessee,Texas,Vermont,Virginia,West Virginia","Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Illinois,Indiana,Iowa,Kentucky,Louisiana,Maryland,Massachusetts,Michigan,Minnesota,Missouri,Nebraska,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Pennsylvania,Rhode Island,Tennessee,Texas,Vermont,Virginia,West Virginia,Wisconsin","Species of Concern","B0EM","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0EM","Secure (breeding), Secure (non-breeding)","1997-01-05","Circus cyaneus","https://services.itis.gov/?q=tsn:175430","Northern Harrier","Birds","Species","Exact Match","Circus cyaneus"
"Texas","","Resolved Taxon","Q1KQ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1KQ","Critically Imperiled","Unknown","Quercus tardifolia","https://services.itis.gov/?q=tsn:19433","Chisos Mountains oak","Plants","Species","Exact Match","Quercus tardifolia"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Mulinia lateralis","https://services.itis.gov/?q=tsn:80959","dwarf surfclam","Mollusks","Species","Exact Match","Mulinia lateralis"
"Texas","",NA,NA,NA,"Unranked","Unknown","Tethysbaena texana","https://services.itis.gov/?q=tsn:682609","A cave obligate crustacean","Crustaceans","Species","Exact Match","Tethysbaena texana"
"California,Colorado,Texas,Utah","Arizona,California,Nevada,Texas,Utah","Species of Concern","A0GR","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0GR","Vulnerable","1996-09-05","Nyctinomops macrotis","https://services.itis.gov/?q=tsn:180086","big free-tailed bat","Mammals","Species","Exact Match","Nyctinomops macrotis"
"South Carolina","",NA,NA,NA,NA,NA,"Haemopis septagon","https://services.itis.gov/?q=tsn:69414","""A terrestrial leech""","Other Invertebrates","Species","Exact Match","Haemopis septagon"
"Tennessee,West Virginia","Tennessee,West Virginia",NA,NA,NA,NA,NA,"Pseudosinella","https://services.itis.gov/?q=tsn:99822","(a cave springtail)","Other Invertebrates","Genus","Exact Match","Pseudosinella sp 1, Pseudosinella cf. nata, Pseudosinella sp., Pseudosinella sp. 5, Pseudosinella sp. 7 nr. Nata, Pseudosinella cf. gisini, Pseudosinella sp. 8, Pseudosinella sp. 6, Pseudosinella undescribed sp. near espanita, Pseudosinella cf. christianseni"
"Missouri","Missouri",NA,NA,NA,"Apparently Secure","Unknown","Aconitum uncinatum","https://services.itis.gov/?q=tsn:18421","southern blue monkshood","Plants","Species","Exact Match","Aconitum uncinatum"
"Alabama,Delaware,Florida,Georgia,Illinois,Indiana,Iowa,Kansas,Louisiana,Maryland,Mississippi,Missouri,New Jersey,New York,North Carolina,Oklahoma,South Carolina,Texas,Virginia","Alabama,Colorado,Connecticut,Delaware,Florida,Georgia,Illinois,Indiana,Kansas,Louisiana,Maryland,Mississippi,Missouri,Nebraska,New Jersey,New York,North Carolina,Oklahoma,Puerto Rico,South Carolina,Texas,Virginia","Species of Concern","B09A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B09A","Vulnerable (breeding), Vulnerable (non-breeding)","2013-02-20","Laterallus jamaicensis","https://services.itis.gov/?q=tsn:176263","Black Rail","Birds","Species","Exact Match","Laterallus jamaicensis, Laterallus  jamaicensis"
"Missouri,Nebraska,Tennessee","Missouri,Nebraska",NA,NA,NA,"Secure","2009-02-09","Caltha palustris","https://services.itis.gov/?q=tsn:18454","yellow marsh marigold","Plants","Species","Followed Accepted TSN","Caltha palustris, Caltha palustris var. palustris"
"Florida","Florida",NA,NA,NA,"Unranked","Unknown","Diploria strigosa","https://services.itis.gov/?q=tsn:53287","symmetrical brain coral","Other Invertebrates","Species","Exact Match","Diploria strigosa"
"Vermont,West Virginia","Vermont",NA,NA,NA,"Unranked","Unknown","Carex molesta","https://services.itis.gov/?q=tsn:39704","troublesome sedge","Plants","Species","Exact Match","Carex molesta"
"Connecticut,Delaware,District of Columbia,Illinois,Iowa,Louisiana,Maine,Massachusetts,Minnesota,Missouri,New Hampshire,New Jersey,Ohio,Pennsylvania,Rhode Island,South Carolina,Texas,Vermont,Virginia,West Virginia","Connecticut,Delaware,District of Columbia,Illinois,Iowa,Kansas,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,New Jersey,North Carolina,Ohio,Rhode Island,South Carolina,Texas,Vermont,Virginia,West Virginia,Wisconsin",NA,NA,NA,"Secure","1997-03-19","Spizella pusilla","https://services.itis.gov/?q=tsn:179443","Field Sparrow","Birds","Species","Exact Match","Spizella pusilla , Spizella pusilla"
"South Carolina","South Carolina",NA,NA,NA,"Apparently Secure","1996-02-19","Procambarus lunzi","https://services.itis.gov/?q=tsn:97538","Hummock Crayfish","Crustaceans","Species","Exact Match","Procambarus lunzi"
"Texas","Texas",NA,NA,NA,"Critically Imperiled","1996-02-19","Procambarus nigrocinctus","https://services.itis.gov/?q=tsn:621106","blackbelted crayfish","Crustaceans","Species","Exact Match","Procambarus nigrocinctus , Procambarus nigrocinctus"
"Massachusetts,South Carolina,Vermont","Vermont","Species of Concern","Q382","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q382","Vulnerable","Unknown","Potamogeton confervoides","https://services.itis.gov/?q=tsn:39025","Tuckerman's pondweed","Plants","Species","Exact Match","Potamogeton confervoides"
"Tennessee","",NA,NA,NA,NA,NA,"Aleochara","https://services.itis.gov/?q=tsn:186399","(a rove beetle)","Insects","Genus","Exact Match","Aleochara sp."
"Missouri,Tennessee","Missouri",NA,NA,NA,"Unranked","Unknown","Ulmus crassifolia","https://services.itis.gov/?q=tsn:19052","cedar elm","Plants","Species","Exact Match","Ulmus crassifolia"
"Florida","Florida","Under Review in the Candidate or Petition Process","G01Z","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G01Z",NA,NA,"Aphaostracon pycnum","https://services.itis.gov/?q=tsn:70629","dense hydrobe","Mollusks","Species","Fuzzy Match","Aphaostracon pycnum, Aphaostracon pycnus"
